Year,date_progress,State,STATEFP,Progress
2008,27/04/2008,IOWA,19,0
2008,27/04/2008,KANSAS,20,0
2008,27/04/2008,KENTUCKY,21,2
2008,27/04/2008,LOUISIANA,22,48
2008,27/04/2008,MICHIGAN,26,1
2008,27/04/2008,MINNESOTA,27,0
2008,27/04/2008,MISSISSIPPI,28,46
2008,27/04/2008,MISSOURI,29,0
2008,27/04/2008,NEBRASKA,31,0
2008,27/04/2008,NORTH CAROLINA,37,2
2008,27/04/2008,NORTH DAKOTA,38,0
2008,27/04/2008,OHIO,39,0
2008,27/04/2008,SOUTH DAKOTA,46,0
2008,27/04/2008,TENNESSEE,47,0
2008,27/04/2008,WISCONSIN,55,0
2008,04/05/2008,ARKANSAS,5,19
2008,04/05/2008,ILLINOIS,17,0
2008,04/05/2008,INDIANA,18,6
2008,04/05/2008,IOWA,19,0
2008,04/05/2008,KANSAS,20,1
2008,04/05/2008,KENTUCKY,21,5
2008,04/05/2008,LOUISIANA,22,56
2008,04/05/2008,MICHIGAN,26,8
2008,04/05/2008,MINNESOTA,27,0
2008,04/05/2008,MISSISSIPPI,28,56
2008,04/05/2008,MISSOURI,29,2
2008,04/05/2008,NEBRASKA,31,3
2008,04/05/2008,NORTH CAROLINA,37,3
2008,04/05/2008,NORTH DAKOTA,38,1
2008,04/05/2008,OHIO,39,8
2008,04/05/2008,SOUTH DAKOTA,46,0
2008,04/05/2008,TENNESSEE,47,3
2008,04/05/2008,WISCONSIN,55,0
2008,11/05/2008,ARKANSAS,5,23
2008,11/05/2008,ILLINOIS,17,7
2008,11/05/2008,INDIANA,18,19
2008,11/05/2008,IOWA,19,4
2008,11/05/2008,KANSAS,20,4
2008,11/05/2008,KENTUCKY,21,9
2008,11/05/2008,LOUISIANA,22,64
2008,11/05/2008,MICHIGAN,26,32
2008,11/05/2008,MINNESOTA,27,3
2008,11/05/2008,MISSISSIPPI,28,65
2008,11/05/2008,MISSOURI,29,5
2008,11/05/2008,NEBRASKA,31,6
2008,11/05/2008,NORTH CAROLINA,37,10
2008,11/05/2008,NORTH DAKOTA,38,12
2008,11/05/2008,OHIO,39,21
2008,11/05/2008,SOUTH DAKOTA,46,2
2008,11/05/2008,TENNESSEE,47,9
2008,11/05/2008,WISCONSIN,55,6
2008,18/05/2008,ARKANSAS,5,30
2008,18/05/2008,ILLINOIS,17,15
2008,18/05/2008,INDIANA,18,23
2008,18/05/2008,IOWA,19,34
2008,18/05/2008,KANSAS,20,21
2008,18/05/2008,KENTUCKY,21,12
2008,18/05/2008,LOUISIANA,22,71
2008,18/05/2008,MICHIGAN,26,51
2008,18/05/2008,MINNESOTA,27,25
2008,18/05/2008,MISSISSIPPI,28,74
2008,18/05/2008,MISSOURI,29,12
2008,18/05/2008,NEBRASKA,31,26
2008,18/05/2008,NORTH CAROLINA,37,20
2008,18/05/2008,NORTH DAKOTA,38,54
2008,18/05/2008,OHIO,39,21
2008,18/05/2008,SOUTH DAKOTA,46,18
2008,18/05/2008,TENNESSEE,47,17
2008,18/05/2008,WISCONSIN,55,22
2008,25/05/2008,ARKANSAS,5,41
2008,25/05/2008,ILLINOIS,17,39
2008,25/05/2008,INDIANA,18,38
2008,25/05/2008,IOWA,19,72
2008,25/05/2008,KANSAS,20,47
2008,25/05/2008,KENTUCKY,21,23
2008,25/05/2008,LOUISIANA,22,82
2008,25/05/2008,MICHIGAN,26,80
2008,25/05/2008,MINNESOTA,27,72
2008,25/05/2008,MISSISSIPPI,28,85
2008,25/05/2008,MISSOURI,29,24
2008,25/05/2008,NEBRASKA,31,62
2008,25/05/2008,NORTH CAROLINA,37,35
2008,25/05/2008,NORTH DAKOTA,38,85
2008,25/05/2008,OHIO,39,31
2008,25/05/2008,SOUTH DAKOTA,46,42
2008,25/05/2008,TENNESSEE,47,39
2008,25/05/2008,WISCONSIN,55,55
2008,01/06/2008,ARKANSAS,5,53
2008,01/06/2008,ILLINOIS,17,57
2008,01/06/2008,INDIANA,18,61
2008,01/06/2008,IOWA,19,82
2008,01/06/2008,KANSAS,20,53
2008,01/06/2008,KENTUCKY,21,38
2008,01/06/2008,LOUISIANA,22,85
2008,01/06/2008,MICHIGAN,26,90
2008,01/06/2008,MINNESOTA,27,90
2008,01/06/2008,MISSISSIPPI,28,92
2008,01/06/2008,MISSOURI,29,36
2008,01/06/2008,NEBRASKA,31,73
2008,01/06/2008,NORTH CAROLINA,37,46
2008,01/06/2008,NORTH DAKOTA,38,96
2008,01/06/2008,OHIO,39,78
2008,01/06/2008,SOUTH DAKOTA,46,69
2008,01/06/2008,TENNESSEE,47,47
2008,01/06/2008,WISCONSIN,55,77
2008,08/06/2008,ARKANSAS,5,69
2008,08/06/2008,ILLINOIS,17,66
2008,08/06/2008,INDIANA,18,73
2008,08/06/2008,IOWA,19,86
2008,08/06/2008,KANSAS,20,61
2008,08/06/2008,KENTUCKY,21,58
2008,08/06/2008,LOUISIANA,22,93
2008,08/06/2008,MICHIGAN,26,95
2008,08/06/2008,MINNESOTA,27,95
2008,08/06/2008,MISSISSIPPI,28,96
2008,08/06/2008,MISSOURI,29,45
2008,08/06/2008,NEBRASKA,31,82
2008,08/06/2008,NORTH CAROLINA,37,53
2008,08/06/2008,NORTH DAKOTA,38,100
2008,08/06/2008,OHIO,39,86
2008,08/06/2008,SOUTH DAKOTA,46,79
2008,08/06/2008,TENNESSEE,47,64
2008,08/06/2008,WISCONSIN,55,90
2008,15/06/2008,ARKANSAS,5,78
2008,15/06/2008,ILLINOIS,17,73
2008,15/06/2008,INDIANA,18,80
2008,15/06/2008,IOWA,19,88
2008,15/06/2008,KANSAS,20,70
2008,15/06/2008,KENTUCKY,21,71
2008,15/06/2008,LOUISIANA,22,95
2008,15/06/2008,MICHIGAN,26,99
2008,15/06/2008,MINNESOTA,27,99
2008,15/06/2008,MISSISSIPPI,28,99
2008,15/06/2008,MISSOURI,29,51
2008,15/06/2008,NEBRASKA,31,91
2008,15/06/2008,NORTH CAROLINA,37,71
2008,15/06/2008,NORTH DAKOTA,38,100
2008,15/06/2008,OHIO,39,100
2008,15/06/2008,SOUTH DAKOTA,46,87
2008,15/06/2008,TENNESSEE,47,72
2008,15/06/2008,WISCONSIN,55,94
2008,22/06/2008,ARKANSAS,5,84
2008,22/06/2008,ILLINOIS,17,91
2008,22/06/2008,INDIANA,18,90
2008,22/06/2008,IOWA,19,95
2008,22/06/2008,KANSAS,20,78
2008,22/06/2008,KENTUCKY,21,82
2008,22/06/2008,LOUISIANA,22,98
2008,22/06/2008,MICHIGAN,26,100
2008,22/06/2008,MINNESOTA,27,99
2008,22/06/2008,MISSISSIPPI,28,99
2008,22/06/2008,MISSOURI,29,66
2008,22/06/2008,NEBRASKA,31,96
2008,22/06/2008,NORTH CAROLINA,37,81
2008,22/06/2008,NORTH DAKOTA,38,100
2008,22/06/2008,OHIO,39,100
2008,22/06/2008,SOUTH DAKOTA,46,96
2008,22/06/2008,TENNESSEE,47,85
2008,22/06/2008,WISCONSIN,55,96
2008,29/06/2008,ARKANSAS,5,90
2008,29/06/2008,ILLINOIS,17,97
2008,29/06/2008,INDIANA,18,96
2008,29/06/2008,IOWA,19,98
2008,29/06/2008,KANSAS,20,84
2008,29/06/2008,KENTUCKY,21,91
2008,29/06/2008,LOUISIANA,22,99
2008,29/06/2008,MICHIGAN,26,100
2008,29/06/2008,MINNESOTA,27,100
2008,29/06/2008,MISSISSIPPI,28,100
2008,29/06/2008,MISSOURI,29,75
2008,29/06/2008,NEBRASKA,31,99
2008,29/06/2008,NORTH CAROLINA,37,88
2008,29/06/2008,NORTH DAKOTA,38,100
2008,29/06/2008,OHIO,39,100
2008,29/06/2008,SOUTH DAKOTA,46,100
2008,29/06/2008,TENNESSEE,47,93
2008,29/06/2008,WISCONSIN,55,99
2007,22/04/2007,ARKANSAS,5,8
2007,22/04/2007,ILLINOIS,17,0
2007,22/04/2007,INDIANA,18,0
2007,22/04/2007,IOWA,19,0
2007,22/04/2007,KANSAS,20,0
2007,22/04/2007,KENTUCKY,21,1
2007,22/04/2007,LOUISIANA,22,14
2007,22/04/2007,MICHIGAN,26,1
2007,22/04/2007,MINNESOTA,27,0
2007,22/04/2007,MISSISSIPPI,28,39
2007,22/04/2007,MISSOURI,29,2
2007,22/04/2007,NEBRASKA,31,0
2007,22/04/2007,NORTH CAROLINA,37,0
2007,22/04/2007,NORTH DAKOTA,38,0
2007,22/04/2007,OHIO,39,0
2007,22/04/2007,SOUTH DAKOTA,46,0
2007,22/04/2007,TENNESSEE,47,1
2007,22/04/2007,WISCONSIN,55,0
2007,29/04/2007,ARKANSAS,5,14
2007,29/04/2007,ILLINOIS,17,1
2007,29/04/2007,INDIANA,18,2
2007,29/04/2007,IOWA,19,0
2007,29/04/2007,KANSAS,20,0
2007,29/04/2007,KENTUCKY,21,2
2007,29/04/2007,LOUISIANA,22,32
2007,29/04/2007,MICHIGAN,26,2
2007,29/04/2007,MINNESOTA,27,2
2007,29/04/2007,MISSISSIPPI,28,50
2007,29/04/2007,MISSOURI,29,3
2007,29/04/2007,NEBRASKA,31,0
2007,29/04/2007,NORTH CAROLINA,37,2
2007,29/04/2007,NORTH DAKOTA,38,1
2007,29/04/2007,OHIO,39,4
2007,29/04/2007,SOUTH DAKOTA,46,0
2007,29/04/2007,TENNESSEE,47,5
2007,29/04/2007,WISCONSIN,55,0
2007,06/05/2007,ARKANSAS,5,22
2007,06/05/2007,ILLINOIS,17,7
2007,06/05/2007,INDIANA,18,10
2007,06/05/2007,IOWA,19,4
2007,06/05/2007,KANSAS,20,3
2007,06/05/2007,KENTUCKY,21,6
2007,06/05/2007,LOUISIANA,22,58
2007,06/05/2007,MICHIGAN,26,7
2007,06/05/2007,MINNESOTA,27,14
2007,06/05/2007,MISSISSIPPI,28,72
2007,06/05/2007,MISSOURI,29,7
2007,06/05/2007,NEBRASKA,31,2
2007,06/05/2007,NORTH CAROLINA,37,7
2007,06/05/2007,NORTH DAKOTA,38,3
2007,06/05/2007,OHIO,39,14
2007,06/05/2007,SOUTH DAKOTA,46,2
2007,06/05/2007,TENNESSEE,47,10
2007,06/05/2007,WISCONSIN,55,6
2007,13/05/2007,ARKANSAS,5,43
2007,13/05/2007,ILLINOIS,17,44
2007,13/05/2007,INDIANA,18,39
2007,13/05/2007,IOWA,19,24
2007,13/05/2007,KANSAS,20,9
2007,13/05/2007,KENTUCKY,21,19
2007,13/05/2007,LOUISIANA,22,70
2007,13/05/2007,MICHIGAN,26,19
2007,13/05/2007,MINNESOTA,27,45
2007,13/05/2007,MISSISSIPPI,28,88
2007,13/05/2007,MISSOURI,29,15
2007,13/05/2007,NEBRASKA,31,17
2007,13/05/2007,NORTH CAROLINA,37,16
2007,13/05/2007,NORTH DAKOTA,38,18
2007,13/05/2007,OHIO,39,64
2007,13/05/2007,SOUTH DAKOTA,46,6
2007,13/05/2007,TENNESSEE,47,28
2007,13/05/2007,WISCONSIN,55,32
2007,20/05/2007,ARKANSAS,5,52
2007,20/05/2007,ILLINOIS,17,75
2007,20/05/2007,INDIANA,18,72
2007,20/05/2007,IOWA,19,61
2007,20/05/2007,KANSAS,20,25
2007,20/05/2007,KENTUCKY,21,38
2007,20/05/2007,LOUISIANA,22,80
2007,20/05/2007,MICHIGAN,26,36
2007,20/05/2007,MINNESOTA,27,85
2007,20/05/2007,MISSISSIPPI,28,94
2007,20/05/2007,MISSOURI,29,34
2007,20/05/2007,NEBRASKA,31,48
2007,20/05/2007,NORTH CAROLINA,37,25
2007,20/05/2007,NORTH DAKOTA,38,54
2007,20/05/2007,OHIO,39,81
2007,20/05/2007,SOUTH DAKOTA,46,26
2007,20/05/2007,TENNESSEE,47,48
2007,20/05/2007,WISCONSIN,55,61
2007,27/05/2007,ARKANSAS,5,79
2007,27/05/2007,ILLINOIS,17,91
2007,27/05/2007,INDIANA,18,89
2007,27/05/2007,IOWA,19,87
2007,27/05/2007,KANSAS,20,45
2007,27/05/2007,KENTUCKY,21,62
2007,27/05/2007,LOUISIANA,22,86
2007,27/05/2007,MICHIGAN,26,67
2007,27/05/2007,MINNESOTA,27,94
2007,27/05/2007,MISSISSIPPI,28,98
2007,27/05/2007,MISSOURI,29,55
2007,27/05/2007,NEBRASKA,31,78
2007,27/05/2007,NORTH CAROLINA,37,39
2007,27/05/2007,NORTH DAKOTA,38,79
2007,27/05/2007,OHIO,39,95
2007,27/05/2007,SOUTH DAKOTA,46,57
2007,27/05/2007,TENNESSEE,47,73
2007,27/05/2007,WISCONSIN,55,84
2007,03/06/2007,ARKANSAS,5,86
2007,03/06/2007,ILLINOIS,17,96
2007,03/06/2007,INDIANA,18,96
2007,03/06/2007,IOWA,19,93
2007,03/06/2007,KANSAS,20,57
2007,03/06/2007,KENTUCKY,21,79
2007,03/06/2007,LOUISIANA,22,90
2007,03/06/2007,MICHIGAN,26,87
2007,03/06/2007,MINNESOTA,27,99
2007,03/06/2007,MISSISSIPPI,28,99
2007,03/06/2007,MISSOURI,29,66
2007,03/06/2007,NEBRASKA,31,86
2007,03/06/2007,NORTH CAROLINA,37,55
2007,03/06/2007,NORTH DAKOTA,38,88
2007,03/06/2007,OHIO,39,99
2007,03/06/2007,SOUTH DAKOTA,46,76
2007,03/06/2007,TENNESSEE,47,79
2007,03/06/2007,WISCONSIN,55,95
2007,10/06/2007,ARKANSAS,5,91
2007,10/06/2007,ILLINOIS,17,96
2007,10/06/2007,INDIANA,18,99
2007,10/06/2007,IOWA,19,98
2007,10/06/2007,KANSAS,20,76
2007,10/06/2007,KENTUCKY,21,88
2007,10/06/2007,LOUISIANA,22,95
2007,10/06/2007,MICHIGAN,26,96
2007,10/06/2007,MINNESOTA,27,99
2007,10/06/2007,MISSISSIPPI,28,100
2007,10/06/2007,MISSOURI,29,81
2007,10/06/2007,NEBRASKA,31,97
2007,10/06/2007,NORTH CAROLINA,37,62
2007,10/06/2007,NORTH DAKOTA,38,93
2007,10/06/2007,OHIO,39,100
2007,10/06/2007,SOUTH DAKOTA,46,88
2007,10/06/2007,TENNESSEE,47,84
2007,10/06/2007,WISCONSIN,55,99
2007,17/06/2007,ARKANSAS,5,94
2007,17/06/2007,ILLINOIS,17,97
2007,17/06/2007,INDIANA,18,99
2007,17/06/2007,IOWA,19,100
2007,17/06/2007,KANSAS,20,81
2007,17/06/2007,KENTUCKY,21,90
2007,17/06/2007,LOUISIANA,22,98
2007,17/06/2007,MICHIGAN,26,99
2007,17/06/2007,MINNESOTA,27,100
2007,17/06/2007,MISSISSIPPI,28,100
2007,17/06/2007,MISSOURI,29,90
2007,17/06/2007,NEBRASKA,31,100
2007,17/06/2007,NORTH CAROLINA,37,74
2007,17/06/2007,NORTH DAKOTA,38,96
2007,17/06/2007,OHIO,39,100
2007,17/06/2007,SOUTH DAKOTA,46,97
2007,17/06/2007,TENNESSEE,47,90
2007,17/06/2007,WISCONSIN,55,100
2006,30/04/2006,ARKANSAS,5,32
2006,30/04/2006,ILLINOIS,17,5
2006,30/04/2006,INDIANA,18,5
2006,30/04/2006,IOWA,19,6
2006,30/04/2006,KANSAS,20,5
2006,30/04/2006,KENTUCKY,21,6
2006,30/04/2006,LOUISIANA,22,46
2006,30/04/2006,MICHIGAN,26,8
2006,30/04/2006,MINNESOTA,27,3
2006,30/04/2006,MISSISSIPPI,28,87
2006,30/04/2006,MISSOURI,29,13
2006,30/04/2006,NEBRASKA,31,3
2006,30/04/2006,NORTH CAROLINA,37,7
2006,30/04/2006,NORTH DAKOTA,38,0
2006,30/04/2006,OHIO,39,17
2006,30/04/2006,SOUTH DAKOTA,46,1
2006,30/04/2006,TENNESSEE,47,7
2006,30/04/2006,WISCONSIN,55,4
2006,07/05/2006,ARKANSAS,5,38
2006,07/05/2006,ILLINOIS,17,14
2006,07/05/2006,INDIANA,18,15
2006,07/05/2006,IOWA,19,17
2006,07/05/2006,KANSAS,20,7
2006,07/05/2006,KENTUCKY,21,12
2006,07/05/2006,LOUISIANA,22,62
2006,07/05/2006,MICHIGAN,26,25
2006,07/05/2006,MINNESOTA,27,6
2006,07/05/2006,MISSISSIPPI,28,91
2006,07/05/2006,MISSOURI,29,15
2006,07/05/2006,NEBRASKA,31,9
2006,07/05/2006,NORTH CAROLINA,37,13
2006,07/05/2006,NORTH DAKOTA,38,8
2006,07/05/2006,OHIO,39,45
2006,07/05/2006,SOUTH DAKOTA,46,3
2006,07/05/2006,TENNESSEE,47,13
2006,07/05/2006,WISCONSIN,55,10
2006,14/05/2006,ARKANSAS,5,40
2006,14/05/2006,ILLINOIS,17,31
2006,14/05/2006,INDIANA,18,32
2006,14/05/2006,IOWA,19,41
2006,14/05/2006,KANSAS,20,12
2006,14/05/2006,KENTUCKY,21,18
2006,14/05/2006,LOUISIANA,22,67
2006,14/05/2006,MICHIGAN,26,54
2006,14/05/2006,MINNESOTA,27,21
2006,14/05/2006,MISSISSIPPI,28,93
2006,14/05/2006,MISSOURI,29,26
2006,14/05/2006,NEBRASKA,31,32
2006,14/05/2006,NORTH CAROLINA,37,18
2006,14/05/2006,NORTH DAKOTA,38,19
2006,14/05/2006,OHIO,39,68
2006,14/05/2006,SOUTH DAKOTA,46,13
2006,14/05/2006,TENNESSEE,47,18
2006,14/05/2006,WISCONSIN,55,26
2006,21/05/2006,ARKANSAS,5,61
2006,21/05/2006,ILLINOIS,17,46
2006,21/05/2006,INDIANA,18,37
2006,21/05/2006,IOWA,19,74
2006,21/05/2006,KANSAS,20,37
2006,21/05/2006,KENTUCKY,21,26
2006,21/05/2006,LOUISIANA,22,81
2006,21/05/2006,MICHIGAN,26,56
2006,21/05/2006,MINNESOTA,27,53
2006,21/05/2006,MISSISSIPPI,28,96
2006,21/05/2006,MISSOURI,29,53
2006,21/05/2006,NEBRASKA,31,72
2006,21/05/2006,NORTH CAROLINA,37,32
2006,21/05/2006,NORTH DAKOTA,38,53
2006,21/05/2006,OHIO,39,71
2006,21/05/2006,SOUTH DAKOTA,46,41
2006,21/05/2006,TENNESSEE,47,36
2006,21/05/2006,WISCONSIN,55,46
2006,28/05/2006,ARKANSAS,5,77
2006,28/05/2006,ILLINOIS,17,78
2006,28/05/2006,INDIANA,18,58
2006,28/05/2006,IOWA,19,94
2006,28/05/2006,KANSAS,20,64
2006,28/05/2006,KENTUCKY,21,52
2006,28/05/2006,LOUISIANA,22,87
2006,28/05/2006,MICHIGAN,26,69
2006,28/05/2006,MINNESOTA,27,87
2006,28/05/2006,MISSISSIPPI,28,98
2006,28/05/2006,MISSOURI,29,74
2006,28/05/2006,NEBRASKA,31,93
2006,28/05/2006,NORTH CAROLINA,37,40
2006,28/05/2006,NORTH DAKOTA,38,81
2006,28/05/2006,OHIO,39,84
2006,28/05/2006,SOUTH DAKOTA,46,77
2006,28/05/2006,TENNESSEE,47,65
2006,28/05/2006,WISCONSIN,55,72
2006,04/06/2006,ARKANSAS,5,85
2006,04/06/2006,ILLINOIS,17,91
2006,04/06/2006,INDIANA,18,73
2006,04/06/2006,IOWA,19,99
2006,04/06/2006,KANSAS,20,77
2006,04/06/2006,KENTUCKY,21,68
2006,04/06/2006,LOUISIANA,22,94
2006,04/06/2006,MICHIGAN,26,82
2006,04/06/2006,MINNESOTA,27,96
2006,04/06/2006,MISSISSIPPI,28,99
2006,04/06/2006,MISSOURI,29,84
2006,04/06/2006,NEBRASKA,31,98
2006,04/06/2006,NORTH CAROLINA,37,52
2006,04/06/2006,NORTH DAKOTA,38,97
2006,04/06/2006,OHIO,39,90
2006,04/06/2006,SOUTH DAKOTA,46,90
2006,04/06/2006,TENNESSEE,47,76
2006,04/06/2006,WISCONSIN,55,85
2006,11/06/2006,ARKANSAS,5,91
2006,11/06/2006,ILLINOIS,17,95
2006,11/06/2006,INDIANA,18,87
2006,11/06/2006,IOWA,19,100
2006,11/06/2006,KANSAS,20,86
2006,11/06/2006,KENTUCKY,21,82
2006,11/06/2006,LOUISIANA,22,95
2006,11/06/2006,MICHIGAN,26,91
2006,11/06/2006,MINNESOTA,27,99
2006,11/06/2006,MISSISSIPPI,28,99
2006,11/06/2006,MISSOURI,29,90
2006,11/06/2006,NEBRASKA,31,100
2006,11/06/2006,NORTH CAROLINA,37,63
2006,11/06/2006,NORTH DAKOTA,38,98
2006,11/06/2006,OHIO,39,96
2006,11/06/2006,SOUTH DAKOTA,46,94
2006,11/06/2006,TENNESSEE,47,89
2006,11/06/2006,WISCONSIN,55,93
2006,18/06/2006,ARKANSAS,5,96
2006,18/06/2006,ILLINOIS,17,97
2006,18/06/2006,INDIANA,18,95
2006,18/06/2006,IOWA,19,100
2006,18/06/2006,KANSAS,20,93
2006,18/06/2006,KENTUCKY,21,84
2006,18/06/2006,LOUISIANA,22,96
2006,18/06/2006,MICHIGAN,26,98
2006,18/06/2006,MINNESOTA,27,99
2006,18/06/2006,MISSISSIPPI,28,100
2006,18/06/2006,MISSOURI,29,95
2006,18/06/2006,NEBRASKA,31,100
2006,18/06/2006,NORTH CAROLINA,37,69
2006,18/06/2006,NORTH DAKOTA,38,100
2006,18/06/2006,OHIO,39,100
2006,18/06/2006,SOUTH DAKOTA,46,99
2006,18/06/2006,TENNESSEE,47,95
2006,18/06/2006,WISCONSIN,55,97
2005,01/05/2005,ARKANSAS,5,25
2005,01/05/2005,ILLINOIS,17,6
2005,01/05/2005,INDIANA,18,11
2005,01/05/2005,IOWA,19,3
2005,01/05/2005,KANSAS,20,6
2005,01/05/2005,KENTUCKY,21,7
2005,01/05/2005,LOUISIANA,22,37
2005,01/05/2005,MICHIGAN,26,8
2005,01/05/2005,MINNESOTA,27,1
2005,01/05/2005,MISSISSIPPI,28,63
2005,01/05/2005,MISSOURI,29,6
2005,01/05/2005,NEBRASKA,31,4
2005,01/05/2005,NORTH CAROLINA,37,2
2005,01/05/2005,NORTH DAKOTA,38,0
2005,01/05/2005,OHIO,39,17
2005,01/05/2005,SOUTH DAKOTA,46,1
2005,01/05/2005,TENNESSEE,47,6
2005,01/05/2005,WISCONSIN,55,4
2005,08/05/2005,ARKANSAS,5,40
2005,08/05/2005,ILLINOIS,17,39
2005,08/05/2005,INDIANA,18,33
2005,08/05/2005,IOWA,19,26
2005,08/05/2005,KANSAS,20,18
2005,08/05/2005,KENTUCKY,21,16
2005,08/05/2005,LOUISIANA,22,47
2005,08/05/2005,MICHIGAN,26,25
2005,08/05/2005,MINNESOTA,27,17
2005,08/05/2005,MISSISSIPPI,28,79
2005,08/05/2005,MISSOURI,29,21
2005,08/05/2005,NEBRASKA,31,15
2005,08/05/2005,NORTH CAROLINA,37,9
2005,08/05/2005,NORTH DAKOTA,38,15
2005,08/05/2005,OHIO,39,27
2005,08/05/2005,SOUTH DAKOTA,46,9
2005,08/05/2005,TENNESSEE,47,13
2005,08/05/2005,WISCONSIN,55,29
2005,15/05/2005,ARKANSAS,5,59
2005,15/05/2005,ILLINOIS,17,70
2005,15/05/2005,INDIANA,18,57
2005,15/05/2005,IOWA,19,45
2005,15/05/2005,KANSAS,20,36
2005,15/05/2005,KENTUCKY,21,43
2005,15/05/2005,LOUISIANA,22,59
2005,15/05/2005,MICHIGAN,26,58
2005,15/05/2005,MINNESOTA,27,28
2005,15/05/2005,MISSISSIPPI,28,91
2005,15/05/2005,MISSOURI,29,43
2005,15/05/2005,NEBRASKA,31,36
2005,15/05/2005,NORTH CAROLINA,37,24
2005,15/05/2005,NORTH DAKOTA,38,19
2005,15/05/2005,OHIO,39,63
2005,15/05/2005,SOUTH DAKOTA,46,12
2005,15/05/2005,TENNESSEE,47,31
2005,15/05/2005,WISCONSIN,55,39
2005,22/05/2005,ARKANSAS,5,75
2005,22/05/2005,ILLINOIS,17,89
2005,22/05/2005,INDIANA,18,73
2005,22/05/2005,IOWA,19,70
2005,22/05/2005,KANSAS,20,51
2005,22/05/2005,KENTUCKY,21,65
2005,22/05/2005,LOUISIANA,22,65
2005,22/05/2005,MICHIGAN,26,73
2005,22/05/2005,MINNESOTA,27,37
2005,22/05/2005,MISSISSIPPI,28,95
2005,22/05/2005,MISSOURI,29,65
2005,22/05/2005,NEBRASKA,31,71
2005,22/05/2005,NORTH CAROLINA,37,34
2005,22/05/2005,NORTH DAKOTA,38,49
2005,22/05/2005,OHIO,39,76
2005,22/05/2005,SOUTH DAKOTA,46,36
2005,22/05/2005,TENNESSEE,47,70
2005,22/05/2005,WISCONSIN,55,54
2005,29/05/2005,ARKANSAS,5,84
2005,29/05/2005,ILLINOIS,17,97
2005,29/05/2005,INDIANA,18,90
2005,29/05/2005,IOWA,19,87
2005,29/05/2005,KANSAS,20,68
2005,29/05/2005,KENTUCKY,21,77
2005,29/05/2005,LOUISIANA,22,72
2005,29/05/2005,MICHIGAN,26,89
2005,29/05/2005,MINNESOTA,27,59
2005,29/05/2005,MISSISSIPPI,28,97
2005,29/05/2005,MISSOURI,29,83
2005,29/05/2005,NEBRASKA,31,90
2005,29/05/2005,NORTH CAROLINA,37,47
2005,29/05/2005,NORTH DAKOTA,38,67
2005,29/05/2005,OHIO,39,92
2005,29/05/2005,SOUTH DAKOTA,46,63
2005,29/05/2005,TENNESSEE,47,81
2005,29/05/2005,WISCONSIN,55,74
2005,05/06/2005,ARKANSAS,5,86
2005,05/06/2005,ILLINOIS,17,98
2005,05/06/2005,INDIANA,18,96
2005,05/06/2005,IOWA,19,97
2005,05/06/2005,KANSAS,20,77
2005,05/06/2005,KENTUCKY,21,81
2005,05/06/2005,LOUISIANA,22,79
2005,05/06/2005,MICHIGAN,26,97
2005,05/06/2005,MINNESOTA,27,83
2005,05/06/2005,MISSISSIPPI,28,98
2005,05/06/2005,MISSOURI,29,91
2005,05/06/2005,NEBRASKA,31,97
2005,05/06/2005,NORTH CAROLINA,37,57
2005,05/06/2005,NORTH DAKOTA,38,82
2005,05/06/2005,OHIO,39,95
2005,05/06/2005,SOUTH DAKOTA,46,79
2005,05/06/2005,TENNESSEE,47,85
2005,05/06/2005,WISCONSIN,55,92
2005,12/06/2005,ARKANSAS,5,89
2005,12/06/2005,ILLINOIS,17,99
2005,12/06/2005,INDIANA,18,99
2005,12/06/2005,IOWA,19,99
2005,12/06/2005,KANSAS,20,83
2005,12/06/2005,KENTUCKY,21,85
2005,12/06/2005,LOUISIANA,22,85
2005,12/06/2005,MICHIGAN,26,99
2005,12/06/2005,MINNESOTA,27,91
2005,12/06/2005,MISSISSIPPI,28,99
2005,12/06/2005,MISSOURI,29,93
2005,12/06/2005,NEBRASKA,31,98
2005,12/06/2005,NORTH CAROLINA,37,64
2005,12/06/2005,NORTH DAKOTA,38,89
2005,12/06/2005,OHIO,39,99
2005,12/06/2005,SOUTH DAKOTA,46,85
2005,12/06/2005,TENNESSEE,47,87
2005,12/06/2005,WISCONSIN,55,98
2005,19/06/2005,ARKANSAS,5,92
2005,19/06/2005,ILLINOIS,17,99
2005,19/06/2005,INDIANA,18,99
2005,19/06/2005,IOWA,19,100
2005,19/06/2005,KANSAS,20,84
2005,19/06/2005,KENTUCKY,21,89
2005,19/06/2005,LOUISIANA,22,95
2005,19/06/2005,MICHIGAN,26,100
2005,19/06/2005,MINNESOTA,27,97
2005,19/06/2005,MISSISSIPPI,28,100
2005,19/06/2005,MISSOURI,29,96
2005,19/06/2005,NEBRASKA,31,100
2005,19/06/2005,NORTH CAROLINA,37,75
2005,19/06/2005,NORTH DAKOTA,38,93
2005,19/06/2005,OHIO,39,99
2005,19/06/2005,SOUTH DAKOTA,46,91
2005,19/06/2005,TENNESSEE,47,92
2005,19/06/2005,WISCONSIN,55,100
2004,25/04/2004,ARKANSAS,5,19
2004,25/04/2004,ILLINOIS,17,3
2004,25/04/2004,INDIANA,18,8
2004,25/04/2004,IOWA,19,0
2004,25/04/2004,KANSAS,20,0
2004,25/04/2004,KENTUCKY,21,3
2004,25/04/2004,LOUISIANA,22,35
