Year,date_progress,State,STATEFP,Progress
2015,14/09/2014,TEXAS,48,8
2015,14/09/2014,UTAH,49,64
2015,14/09/2014,VIRGINIA,51,1
2015,14/09/2014,WASHINGTON,53,43
2015,14/09/2014,WYOMING,56,53
2015,21/09/2014,ALABAMA,1,0
2015,21/09/2014,ARKANSAS,5,0
2015,21/09/2014,CALIFORNIA,6,1
2015,21/09/2014,COLORADO,8,42
2015,21/09/2014,DELAWARE,10,0
2015,21/09/2014,GEORGIA,13,0
2015,21/09/2014,IDAHO,16,28
2015,21/09/2014,ILLINOIS,17,1
2015,21/09/2014,INDIANA,18,3
2015,21/09/2014,KANSAS,20,15
2015,21/09/2014,LOUISIANA,22,0
2015,21/09/2014,MARYLAND,24,3
2015,21/09/2014,MICHIGAN,26,10
2015,21/09/2014,MISSISSIPPI,28,0
2015,21/09/2014,MISSOURI,29,2
2015,21/09/2014,MONTANA,30,45
2015,21/09/2014,NEBRASKA,31,56
2015,21/09/2014,NEW MEXICO,35,36
2015,21/09/2014,NEW YORK,36,22
2015,21/09/2014,NORTH CAROLINA,37,0
2015,21/09/2014,NORTH DAKOTA,38,51
2015,21/09/2014,OHIO,39,3
2015,21/09/2014,OKLAHOMA,40,35
2015,21/09/2014,OREGON,41,20
2015,21/09/2014,PENNSYLVANIA,42,15
2015,21/09/2014,SOUTH CAROLINA,45,0
2015,21/09/2014,SOUTH DAKOTA,46,38
2015,21/09/2014,TENNESSEE,47,2
2015,21/09/2014,TEXAS,48,20
2015,21/09/2014,UTAH,49,74
2015,21/09/2014,VIRGINIA,51,6
2015,21/09/2014,WASHINGTON,53,57
2015,21/09/2014,WEST VIRGINIA,54,3
2015,21/09/2014,WISCONSIN,55,8
2015,21/09/2014,WYOMING,56,65
2015,28/09/2014,ALABAMA,1,0
2015,28/09/2014,ARKANSAS,5,2
2015,28/09/2014,CALIFORNIA,6,5
2015,28/09/2014,COLORADO,8,71
2015,28/09/2014,DELAWARE,10,0
2015,28/09/2014,GEORGIA,13,2
2015,28/09/2014,IDAHO,16,49
2015,28/09/2014,ILLINOIS,17,2
2015,28/09/2014,INDIANA,18,7
2015,28/09/2014,KANSAS,20,31
2015,28/09/2014,KENTUCKY,21,1
2015,28/09/2014,LOUISIANA,22,0
2015,28/09/2014,MARYLAND,24,6
2015,28/09/2014,MICHIGAN,26,20
2015,28/09/2014,MISSISSIPPI,28,0
2015,28/09/2014,MISSOURI,29,3
2015,28/09/2014,MONTANA,30,72
2015,28/09/2014,NEBRASKA,31,78
2015,28/09/2014,NEW MEXICO,35,54
2015,28/09/2014,NEW YORK,36,50
2015,28/09/2014,NORTH CAROLINA,37,0
2015,28/09/2014,NORTH DAKOTA,38,76
2015,28/09/2014,OHIO,39,15
2015,28/09/2014,OKLAHOMA,40,57
2015,28/09/2014,OREGON,41,22
2015,28/09/2014,PENNSYLVANIA,42,31
2015,28/09/2014,SOUTH CAROLINA,45,7
2015,28/09/2014,SOUTH DAKOTA,46,63
2015,28/09/2014,TENNESSEE,47,6
2015,28/09/2014,TEXAS,48,41
2015,28/09/2014,UTAH,49,84
2015,28/09/2014,VIRGINIA,51,9
2015,28/09/2014,WASHINGTON,53,66
2015,28/09/2014,WEST VIRGINIA,54,6
2015,28/09/2014,WISCONSIN,55,20
2015,28/09/2014,WYOMING,56,90
2015,05/10/2014,ALABAMA,1,3
2015,05/10/2014,ARKANSAS,5,9
2015,05/10/2014,CALIFORNIA,6,6
2015,05/10/2014,COLORADO,8,90
2015,05/10/2014,DELAWARE,10,4
2015,05/10/2014,GEORGIA,13,6
2015,05/10/2014,IDAHO,16,62
2015,05/10/2014,ILLINOIS,17,9
2015,05/10/2014,INDIANA,18,18
2015,05/10/2014,KANSAS,20,51
2015,05/10/2014,KENTUCKY,21,8
2015,05/10/2014,LOUISIANA,22,2
2015,05/10/2014,MARYLAND,24,21
2015,05/10/2014,MICHIGAN,26,30
2015,05/10/2014,MISSISSIPPI,28,4
2015,05/10/2014,MISSOURI,29,9
2015,05/10/2014,MONTANA,30,79
2015,05/10/2014,NEBRASKA,31,89
2015,05/10/2014,NEW MEXICO,35,73
2015,05/10/2014,NEW YORK,36,70
2015,05/10/2014,NORTH CAROLINA,37,1
2015,05/10/2014,NORTH DAKOTA,38,89
2015,05/10/2014,OHIO,39,33
2015,05/10/2014,OKLAHOMA,40,70
2015,05/10/2014,OREGON,41,36
2015,05/10/2014,PENNSYLVANIA,42,48
2015,05/10/2014,SOUTH CAROLINA,45,20
2015,05/10/2014,SOUTH DAKOTA,46,79
2015,05/10/2014,TENNESSEE,47,13
2015,05/10/2014,TEXAS,48,54
2015,05/10/2014,UTAH,49,87
2015,05/10/2014,VIRGINIA,51,14
2015,05/10/2014,WASHINGTON,53,73
2015,05/10/2014,WEST VIRGINIA,54,23
2015,05/10/2014,WISCONSIN,55,38
2015,05/10/2014,WYOMING,56,94
2015,12/10/2014,ALABAMA,1,7
2015,12/10/2014,ARKANSAS,5,17
2015,12/10/2014,CALIFORNIA,6,10
2015,12/10/2014,COLORADO,8,95
2015,12/10/2014,DELAWARE,10,5
2015,12/10/2014,GEORGIA,13,7
2015,12/10/2014,IDAHO,16,81
2015,12/10/2014,ILLINOIS,17,15
2015,12/10/2014,INDIANA,18,28
2015,12/10/2014,KANSAS,20,67
2015,12/10/2014,KENTUCKY,21,21
2015,12/10/2014,LOUISIANA,22,4
2015,12/10/2014,MARYLAND,24,36
2015,12/10/2014,MICHIGAN,26,46
2015,12/10/2014,MISSISSIPPI,28,11
2015,12/10/2014,MISSOURI,29,15
2015,12/10/2014,MONTANA,30,92
2015,12/10/2014,NEBRASKA,31,95
2015,12/10/2014,NEW MEXICO,35,85
2015,12/10/2014,NEW YORK,36,80
2015,12/10/2014,NORTH CAROLINA,37,6
2015,12/10/2014,NORTH DAKOTA,38,94
2015,12/10/2014,OHIO,39,42
2015,12/10/2014,OKLAHOMA,40,78
2015,12/10/2014,OREGON,41,65
2015,12/10/2014,PENNSYLVANIA,42,63
2015,12/10/2014,SOUTH CAROLINA,45,28
2015,12/10/2014,SOUTH DAKOTA,46,90
2015,12/10/2014,TENNESSEE,47,20
2015,12/10/2014,TEXAS,48,63
2015,12/10/2014,UTAH,49,92
2015,12/10/2014,VIRGINIA,51,19
2015,12/10/2014,WASHINGTON,53,88
2015,12/10/2014,WEST VIRGINIA,54,45
2015,12/10/2014,WISCONSIN,55,60
2015,12/10/2014,WYOMING,56,95
2015,19/10/2014,ALABAMA,1,11
2015,19/10/2014,ARKANSAS,5,28
2015,19/10/2014,CALIFORNIA,6,35
2015,19/10/2014,COLORADO,8,100
2015,19/10/2014,DELAWARE,10,11
2015,19/10/2014,GEORGIA,13,11
2015,19/10/2014,IDAHO,16,92
2015,19/10/2014,ILLINOIS,17,22
2015,19/10/2014,INDIANA,18,37
2015,19/10/2014,KANSAS,20,78
2015,19/10/2014,KENTUCKY,21,30
2015,19/10/2014,LOUISIANA,22,8
2015,19/10/2014,MARYLAND,24,47
2015,19/10/2014,MICHIGAN,26,60
2015,19/10/2014,MISSISSIPPI,28,18
2015,19/10/2014,MISSOURI,29,24
2015,19/10/2014,MONTANA,30,97
2015,19/10/2014,NEBRASKA,31,97
2015,19/10/2014,NEW MEXICO,35,95
2015,19/10/2014,NEW YORK,36,88
2015,19/10/2014,NORTH CAROLINA,37,12
2015,19/10/2014,NORTH DAKOTA,38,97
2015,19/10/2014,OHIO,39,55
2015,19/10/2014,OKLAHOMA,40,84
2015,19/10/2014,OREGON,41,85
2015,19/10/2014,PENNSYLVANIA,42,73
2015,19/10/2014,SOUTH CAROLINA,45,30
2015,19/10/2014,SOUTH DAKOTA,46,94
2015,19/10/2014,TENNESSEE,47,25
2015,19/10/2014,TEXAS,48,71
2015,19/10/2014,UTAH,49,94
2015,19/10/2014,VIRGINIA,51,27
2015,19/10/2014,WASHINGTON,53,93
2015,19/10/2014,WEST VIRGINIA,54,56
2015,19/10/2014,WISCONSIN,55,70
2015,26/10/2014,ALABAMA,1,24
2015,26/10/2014,ARKANSAS,5,53
2015,26/10/2014,CALIFORNIA,6,40
2015,26/10/2014,COLORADO,8,100
2015,26/10/2014,DELAWARE,10,38
2015,26/10/2014,GEORGIA,13,12
2015,26/10/2014,IDAHO,16,97
2015,26/10/2014,ILLINOIS,17,41
2015,26/10/2014,INDIANA,18,67
2015,26/10/2014,KANSAS,20,87
2015,26/10/2014,KENTUCKY,21,48
2015,26/10/2014,LOUISIANA,22,28
2015,26/10/2014,MARYLAND,24,59
2015,26/10/2014,MICHIGAN,26,77
2015,26/10/2014,MISSISSIPPI,28,26
2015,26/10/2014,MISSOURI,29,38
2015,26/10/2014,MONTANA,30,99
2015,26/10/2014,NEBRASKA,31,99
2015,26/10/2014,NEW YORK,36,89
2015,26/10/2014,NORTH CAROLINA,37,22
2015,26/10/2014,NORTH DAKOTA,38,100
2015,26/10/2014,OHIO,39,72
2015,26/10/2014,OKLAHOMA,40,92
2015,26/10/2014,OREGON,41,93
2015,26/10/2014,PENNSYLVANIA,42,82
2015,26/10/2014,SOUTH CAROLINA,45,39
2015,26/10/2014,SOUTH DAKOTA,46,97
2015,26/10/2014,TENNESSEE,47,43
2015,26/10/2014,TEXAS,48,77
2015,26/10/2014,UTAH,49,94
2015,26/10/2014,VIRGINIA,51,35
2015,26/10/2014,WASHINGTON,53,95
2015,26/10/2014,WEST VIRGINIA,54,62
2015,26/10/2014,WISCONSIN,55,80
2015,02/11/2014,ALABAMA,1,37
2015,02/11/2014,ARKANSAS,5,70
2015,02/11/2014,CALIFORNIA,6,45
2015,02/11/2014,COLORADO,8,100
2015,02/11/2014,DELAWARE,10,40
2015,02/11/2014,GEORGIA,13,22
2015,02/11/2014,IDAHO,16,100
2015,02/11/2014,ILLINOIS,17,69
2015,02/11/2014,INDIANA,18,82
2015,02/11/2014,KANSAS,20,93
2015,02/11/2014,KENTUCKY,21,67
2015,02/11/2014,LOUISIANA,22,47
2015,02/11/2014,MARYLAND,24,73
2015,02/11/2014,MICHIGAN,26,91
2015,02/11/2014,MISSISSIPPI,28,37
2015,02/11/2014,MISSOURI,29,56
2015,02/11/2014,MONTANA,30,100
2015,02/11/2014,NEBRASKA,31,100
2015,02/11/2014,NEW JERSEY,34,5
2015,02/11/2014,NEW YORK,36,92
2015,02/11/2014,NORTH CAROLINA,37,37
2015,02/11/2014,OHIO,39,90
2015,02/11/2014,OKLAHOMA,40,95
2015,02/11/2014,OREGON,41,96
2015,02/11/2014,PENNSYLVANIA,42,90
2015,02/11/2014,SOUTH CAROLINA,45,43
2015,02/11/2014,SOUTH DAKOTA,46,99
2015,02/11/2014,TENNESSEE,47,60
2015,02/11/2014,TEXAS,48,86
2015,02/11/2014,UTAH,49,96
2015,02/11/2014,VIRGINIA,51,42
2015,02/11/2014,WASHINGTON,53,100
2015,02/11/2014,WEST VIRGINIA,54,70
2015,02/11/2014,WISCONSIN,55,89
2015,09/11/2014,ALABAMA,1,50
2015,09/11/2014,ARKANSAS,5,80
2015,09/11/2014,CALIFORNIA,6,50
2015,09/11/2014,COLORADO,8,100
2015,09/11/2014,DELAWARE,10,55
2015,09/11/2014,GEORGIA,13,24
2015,09/11/2014,IDAHO,16,100
2015,09/11/2014,ILLINOIS,17,84
2015,09/11/2014,INDIANA,18,91
2015,09/11/2014,KANSAS,20,96
2015,09/11/2014,KENTUCKY,21,77
2015,09/11/2014,LOUISIANA,22,63
2015,09/11/2014,MARYLAND,24,80
2015,09/11/2014,MICHIGAN,26,96
2015,09/11/2014,MISSISSIPPI,28,53
2015,09/11/2014,MISSOURI,29,74
2015,09/11/2014,MONTANA,30,100
2015,09/11/2014,NEBRASKA,31,100
2015,09/11/2014,NEVADA,32,15
2015,09/11/2014,NEW JERSEY,34,20
2015,09/11/2014,NEW YORK,36,94
2015,09/11/2014,NORTH CAROLINA,37,51
2015,09/11/2014,OHIO,39,95
2015,09/11/2014,OKLAHOMA,40,96
2015,09/11/2014,OREGON,41,100
2015,09/11/2014,PENNSYLVANIA,42,95
2015,09/11/2014,SOUTH CAROLINA,45,55
2015,09/11/2014,SOUTH DAKOTA,46,100
2015,09/11/2014,TENNESSEE,47,75
2015,09/11/2014,TEXAS,48,88
2015,09/11/2014,VIRGINIA,51,57
2015,09/11/2014,WASHINGTON,53,100
2015,09/11/2014,WEST VIRGINIA,54,80
2015,09/11/2014,WISCONSIN,55,94
2015,16/11/2014,ALABAMA,1,64
2015,16/11/2014,ARKANSAS,5,90
2015,16/11/2014,CALIFORNIA,6,55
2015,16/11/2014,COLORADO,8,100
2015,16/11/2014,DELAWARE,10,67
2015,16/11/2014,GEORGIA,13,35
2015,16/11/2014,IDAHO,16,100
2015,16/11/2014,ILLINOIS,17,90
2015,16/11/2014,INDIANA,18,95
2015,16/11/2014,KANSAS,20,99
2015,16/11/2014,KENTUCKY,21,85
2015,16/11/2014,LOUISIANA,22,77
2015,16/11/2014,MARYLAND,24,86
2015,16/11/2014,MICHIGAN,26,100
2015,16/11/2014,MISSISSIPPI,28,70
2015,16/11/2014,MISSOURI,29,88
2015,16/11/2014,MONTANA,30,100
2015,16/11/2014,NEBRASKA,31,100
2015,16/11/2014,NEVADA,32,20
2015,16/11/2014,NEW YORK,36,95
2015,16/11/2014,NORTH CAROLINA,37,67
2015,16/11/2014,OHIO,39,100
2015,16/11/2014,OKLAHOMA,40,98
2015,16/11/2014,OREGON,41,100
2015,16/11/2014,SOUTH CAROLINA,45,68
2015,16/11/2014,SOUTH DAKOTA,46,100
2015,16/11/2014,TENNESSEE,47,85
2015,16/11/2014,TEXAS,48,89
2015,16/11/2014,VIRGINIA,51,71
2015,16/11/2014,WASHINGTON,53,100
2015,16/11/2014,WEST VIRGINIA,54,89
2015,16/11/2014,WISCONSIN,55,96
2015,23/11/2014,ALABAMA,1,75
2015,23/11/2014,ARKANSAS,5,94
2015,23/11/2014,DELAWARE,10,82
2015,23/11/2014,GEORGIA,13,54
2015,23/11/2014,KENTUCKY,21,93
2015,23/11/2014,LOUISIANA,22,88
2015,23/11/2014,MARYLAND,24,92
2015,23/11/2014,MISSISSIPPI,28,92
2015,23/11/2014,MISSOURI,29,94
2015,23/11/2014,NEVADA,32,23
2015,23/11/2014,NORTH CAROLINA,37,82
2015,23/11/2014,SOUTH CAROLINA,45,77
2015,23/11/2014,TENNESSEE,47,93
2015,23/11/2014,TEXAS,48,92
2015,23/11/2014,VIRGINIA,51,89
2015,23/11/2014,WEST VIRGINIA,54,95
2015,23/11/2014,WISCONSIN,55,99
2015,30/11/2014,NORTH CAROLINA,37,88
2014,06/04/2014,ARIZONA,4,91
2014,08/09/2013,ARKANSAS,5,0
2014,08/09/2013,CALIFORNIA,6,0
2014,08/09/2013,COLORADO,8,13
2014,08/09/2013,IDAHO,16,10
2014,08/09/2013,ILLINOIS,17,0
2014,08/09/2013,INDIANA,18,0
2014,08/09/2013,KANSAS,20,2
2014,08/09/2013,MICHIGAN,26,0
2014,08/09/2013,MISSOURI,29,0
2014,08/09/2013,MONTANA,30,9
2014,08/09/2013,NEBRASKA,31,6
2014,08/09/2013,NORTH CAROLINA,37,0
2014,08/09/2013,OHIO,39,0
2014,08/09/2013,OKLAHOMA,40,4
2014,08/09/2013,OREGON,41,3
2014,08/09/2013,SOUTH DAKOTA,46,5
2014,08/09/2013,TEXAS,48,3
2014,08/09/2013,WASHINGTON,53,20
2014,15/09/2013,ARKANSAS,5,0
2014,15/09/2013,CALIFORNIA,6,2
2014,15/09/2013,COLORADO,8,22
2014,15/09/2013,IDAHO,16,16
2014,15/09/2013,ILLINOIS,17,1
2014,15/09/2013,INDIANA,18,1
2014,15/09/2013,KANSAS,20,5
2014,15/09/2013,MICHIGAN,26,3
2014,15/09/2013,MISSOURI,29,1
2014,15/09/2013,MONTANA,30,21
2014,15/09/2013,NEBRASKA,31,22
2014,15/09/2013,NORTH CAROLINA,37,0
2014,15/09/2013,OHIO,39,1
2014,15/09/2013,OKLAHOMA,40,7
2014,15/09/2013,OREGON,41,8
2014,15/09/2013,SOUTH DAKOTA,46,15
2014,15/09/2013,TEXAS,48,17
2014,15/09/2013,WASHINGTON,53,43
2014,22/09/2013,ARKANSAS,5,2
2014,22/09/2013,CALIFORNIA,6,3
2014,22/09/2013,COLORADO,8,35
2014,22/09/2013,IDAHO,16,34
2014,22/09/2013,ILLINOIS,17,2
2014,22/09/2013,INDIANA,18,3
2014,22/09/2013,KANSAS,20,13
2014,22/09/2013,MICHIGAN,26,8
2014,22/09/2013,MISSOURI,29,1
2014,22/09/2013,MONTANA,30,49
2014,22/09/2013,NEBRASKA,31,49
2014,22/09/2013,NORTH CAROLINA,37,2
2014,22/09/2013,OHIO,39,2
2014,22/09/2013,OKLAHOMA,40,15
2014,22/09/2013,OREGON,41,13
2014,22/09/2013,SOUTH DAKOTA,46,43
2014,22/09/2013,TEXAS,48,29
2014,22/09/2013,WASHINGTON,53,59
2014,29/09/2013,ARKANSAS,5,3
2014,29/09/2013,CALIFORNIA,6,5
2014,29/09/2013,COLORADO,8,56
2014,29/09/2013,IDAHO,16,44
2014,29/09/2013,ILLINOIS,17,6
2014,29/09/2013,INDIANA,18,7
2014,29/09/2013,KANSAS,20,33
2014,29/09/2013,MICHIGAN,26,20
2014,29/09/2013,MISSOURI,29,3
2014,29/09/2013,MONTANA,30,71
2014,29/09/2013,NEBRASKA,31,65
2014,29/09/2013,NORTH CAROLINA,37,5
2014,29/09/2013,OHIO,39,13
2014,29/09/2013,OKLAHOMA,40,37
2014,29/09/2013,OREGON,41,22
2014,29/09/2013,SOUTH DAKOTA,46,66
2014,29/09/2013,TEXAS,48,42
2014,29/09/2013,WASHINGTON,53,65
2014,20/10/2013,ARKANSAS,5,29
2014,20/10/2013,CALIFORNIA,6,10
2014,20/10/2013,COLORADO,8,95
2014,20/10/2013,IDAHO,16,86
2014,20/10/2013,ILLINOIS,17,68
2014,20/10/2013,INDIANA,18,64
2014,20/10/2013,KANSAS,20,87
2014,20/10/2013,MICHIGAN,26,76
2014,20/10/2013,MISSOURI,29,32
2014,20/10/2013,MONTANA,30,90
2014,20/10/2013,NEBRASKA,31,96
2014,20/10/2013,NORTH CAROLINA,37,12
2014,20/10/2013,OHIO,39,80
2014,20/10/2013,OKLAHOMA,40,84
2014,20/10/2013,OREGON,41,84
2014,20/10/2013,SOUTH DAKOTA,46,93
2014,20/10/2013,TEXAS,48,69
2014,20/10/2013,WASHINGTON,53,90
2014,27/10/2013,ARKANSAS,5,44
2014,27/10/2013,CALIFORNIA,6,15
2014,27/10/2013,COLORADO,8,98
2014,27/10/2013,IDAHO,16,99
2014,27/10/2013,ILLINOIS,17,89
2014,27/10/2013,INDIANA,18,83
2014,27/10/2013,KANSAS,20,94
2014,27/10/2013,MICHIGAN,26,89
2014,27/10/2013,MISSOURI,29,51
2014,27/10/2013,MONTANA,30,96
2014,27/10/2013,NEBRASKA,31,99
2014,27/10/2013,NORTH CAROLINA,37,22
2014,27/10/2013,OHIO,39,90
2014,27/10/2013,OKLAHOMA,40,90
2014,27/10/2013,OREGON,41,91
2014,27/10/2013,SOUTH DAKOTA,46,95
2014,27/10/2013,TEXAS,48,75
2014,27/10/2013,WASHINGTON,53,94
2014,03/11/2013,ARKANSAS,5,66
2014,03/11/2013,CALIFORNIA,6,35
2014,03/11/2013,COLORADO,8,100
2014,03/11/2013,IDAHO,16,100
2014,03/11/2013,ILLINOIS,17,95
2014,03/11/2013,INDIANA,18,91
2014,03/11/2013,KANSAS,20,96
2014,03/11/2013,MICHIGAN,26,97
2014,03/11/2013,MISSOURI,29,64
2014,03/11/2013,MONTANA,30,99
2014,03/11/2013,NEBRASKA,31,100
2014,03/11/2013,NORTH CAROLINA,37,37
2014,03/11/2013,OHIO,39,97
2014,03/11/2013,OKLAHOMA,40,95
2014,03/11/2013,OREGON,41,97
2014,03/11/2013,SOUTH DAKOTA,46,100
2014,03/11/2013,TEXAS,48,84
2014,03/11/2013,WASHINGTON,53,98
2014,10/11/2013,ARKANSAS,5,76
2014,10/11/2013,CALIFORNIA,6,40
2014,10/11/2013,COLORADO,8,100
2014,10/11/2013,IDAHO,16,100
2014,10/11/2013,ILLINOIS,17,98
2014,10/11/2013,INDIANA,18,97
2014,10/11/2013,KANSAS,20,100
2014,10/11/2013,MICHIGAN,26,99
2014,10/11/2013,MISSOURI,29,76
2014,10/11/2013,MONTANA,30,99
2014,10/11/2013,NEBRASKA,31,100
2014,10/11/2013,NORTH CAROLINA,37,53
2014,10/11/2013,OHIO,39,100
2014,10/11/2013,OKLAHOMA,40,97
2014,10/11/2013,OREGON,41,100
2014,10/11/2013,SOUTH DAKOTA,46,100
2014,10/11/2013,TEXAS,48,89
2014,10/11/2013,WASHINGTON,53,100
2013,09/09/2012,ARKANSAS,5,0
2013,09/09/2012,CALIFORNIA,6,0
2013,09/09/2012,COLORADO,8,0
2013,09/09/2012,IDAHO,16,3
2013,09/09/2012,ILLINOIS,17,0
2013,09/09/2012,INDIANA,18,0
2013,09/09/2012,KANSAS,20,2
2013,09/09/2012,MICHIGAN,26,0
2013,09/09/2012,MISSOURI,29,0
2013,09/09/2012,MONTANA,30,5
2013,09/09/2012,NEBRASKA,31,8
2013,09/09/2012,NORTH CAROLINA,37,0
2013,09/09/2012,OHIO,39,1
2013,09/09/2012,OKLAHOMA,40,3
2013,09/09/2012,OREGON,41,6
2013,09/09/2012,SOUTH DAKOTA,46,8
2013,09/09/2012,TEXAS,48,3
2013,09/09/2012,WASHINGTON,53,31
2013,16/09/2012,ARKANSAS,5,0
2013,16/09/2012,CALIFORNIA,6,3
2013,16/09/2012,COLORADO,8,15
2013,16/09/2012,IDAHO,16,6
2013,16/09/2012,ILLINOIS,17,1
2013,16/09/2012,INDIANA,18,0
2013,16/09/2012,KANSAS,20,5
2013,16/09/2012,MICHIGAN,26,1
2013,16/09/2012,MISSOURI,29,2
2013,16/09/2012,MONTANA,30,19
2013,16/09/2012,NEBRASKA,31,21
2013,16/09/2012,NORTH CAROLINA,37,0
2013,16/09/2012,OHIO,39,2
2013,16/09/2012,OKLAHOMA,40,8
2013,16/09/2012,OREGON,41,9
2013,16/09/2012,SOUTH DAKOTA,46,14
2013,16/09/2012,TEXAS,48,11
2013,16/09/2012,WASHINGTON,53,60
2013,23/09/2012,ARKANSAS,5,4
2013,23/09/2012,CALIFORNIA,6,4
2013,23/09/2012,COLORADO,8,42
2013,23/09/2012,IDAHO,16,28
2013,23/09/2012,ILLINOIS,17,5
2013,23/09/2012,INDIANA,18,3
2013,23/09/2012,KANSAS,20,17
2013,23/09/2012,MICHIGAN,26,9
2013,23/09/2012,MISSOURI,29,6
2013,23/09/2012,MONTANA,30,35
2013,23/09/2012,NEBRASKA,31,47
2013,23/09/2012,NORTH CAROLINA,37,1
2013,23/09/2012,OHIO,39,3
2013,23/09/2012,OKLAHOMA,40,21
2013,23/09/2012,OREGON,41,18
2013,23/09/2012,SOUTH DAKOTA,46,37
2013,23/09/2012,TEXAS,48,30
2013,23/09/2012,WASHINGTON,53,70
2013,30/09/2012,ARKANSAS,5,6
2013,30/09/2012,CALIFORNIA,6,6
2013,30/09/2012,COLORADO,8,62
2013,30/09/2012,IDAHO,16,41
2013,30/09/2012,ILLINOIS,17,9
2013,30/09/2012,INDIANA,18,8
2013,30/09/2012,KANSAS,20,40
2013,30/09/2012,MICHIGAN,26,22
2013,30/09/2012,MISSOURI,29,10
2013,30/09/2012,MONTANA,30,55
2013,30/09/2012,NEBRASKA,31,64
2013,30/09/2012,NORTH CAROLINA,37,1
2013,30/09/2012,OHIO,39,7
2013,30/09/2012,OKLAHOMA,40,35
2013,30/09/2012,OREGON,41,27
2013,30/09/2012,SOUTH DAKOTA,46,50
2013,30/09/2012,TEXAS,48,43
2013,30/09/2012,WASHINGTON,53,71
2013,07/10/2012,ARKANSAS,5,11
2013,07/10/2012,CALIFORNIA,6,7
2013,07/10/2012,COLORADO,8,80
2013,07/10/2012,IDAHO,16,64
2013,07/10/2012,ILLINOIS,17,30
2013,07/10/2012,INDIANA,18,18
2013,07/10/2012,KANSAS,20,65
2013,07/10/2012,MICHIGAN,26,49
2013,07/10/2012,MISSOURI,29,23
2013,07/10/2012,MONTANA,30,65
2013,07/10/2012,NEBRASKA,31,81
2013,07/10/2012,NORTH CAROLINA,37,6
2013,07/10/2012,OHIO,39,19
2013,07/10/2012,OKLAHOMA,40,59
2013,07/10/2012,OREGON,41,37
2013,07/10/2012,SOUTH DAKOTA,46,67
2013,07/10/2012,TEXAS,48,55
2013,07/10/2012,WASHINGTON,53,75
2013,14/10/2012,ARKANSAS,5,25
2013,14/10/2012,CALIFORNIA,6,8
2013,14/10/2012,COLORADO,8,92
2013,14/10/2012,IDAHO,16,79
2013,14/10/2012,ILLINOIS,17,46
2013,14/10/2012,INDIANA,18,47
2013,14/10/2012,KANSAS,20,81
2013,14/10/2012,MICHIGAN,26,76
2013,14/10/2012,MISSOURI,29,41
2013,14/10/2012,MONTANA,30,74
2013,14/10/2012,NEBRASKA,31,95
2013,14/10/2012,NORTH CAROLINA,37,9
2013,14/10/2012,OHIO,39,41
2013,14/10/2012,OKLAHOMA,40,75
2013,14/10/2012,OREGON,41,51
2013,14/10/2012,SOUTH DAKOTA,46,77
2013,14/10/2012,TEXAS,48,67
2013,14/10/2012,WASHINGTON,53,85
2013,21/10/2012,ARKANSAS,5,36
2013,21/10/2012,CALIFORNIA,6,26
2013,21/10/2012,COLORADO,8,99
2013,21/10/2012,IDAHO,16,93
2013,21/10/2012,ILLINOIS,17,69
2013,21/10/2012,INDIANA,18,71
2013,21/10/2012,KANSAS,20,91
2013,21/10/2012,MICHIGAN,26,87
2013,21/10/2012,MISSOURI,29,53
2013,21/10/2012,MONTANA,30,82
2013,21/10/2012,NEBRASKA,31,97
2013,21/10/2012,NORTH CAROLINA,37,12
2013,21/10/2012,OHIO,39,67
2013,21/10/2012,OKLAHOMA,40,86
2013,21/10/2012,OREGON,41,68
2013,21/10/2012,SOUTH DAKOTA,46,83
2013,21/10/2012,TEXAS,48,74
2013,21/10/2012,WASHINGTON,53,92
2013,28/10/2012,ARKANSAS,5,55
2013,28/10/2012,CALIFORNIA,6,29
2013,28/10/2012,COLORADO,8,99
2013,28/10/2012,IDAHO,16,98
2013,28/10/2012,ILLINOIS,17,81
2013,28/10/2012,INDIANA,18,86
2013,28/10/2012,KANSAS,20,96
2013,28/10/2012,MICHIGAN,26,91
2013,28/10/2012,MISSOURI,29,67
2013,28/10/2012,MONTANA,30,84
2013,28/10/2012,NEBRASKA,31,99
2013,28/10/2012,NORTH CAROLINA,37,20
2013,28/10/2012,OHIO,39,82
2013,28/10/2012,OKLAHOMA,40,92
2013,28/10/2012,OREGON,41,84
2013,28/10/2012,SOUTH DAKOTA,46,95
2013,28/10/2012,TEXAS,48,82
2013,28/10/2012,WASHINGTON,53,98
2013,04/11/2012,ARKANSAS,5,75
2013,04/11/2012,CALIFORNIA,6,31
2013,04/11/2012,COLORADO,8,100
2013,04/11/2012,IDAHO,16,98
2013,04/11/2012,ILLINOIS,17,96
2013,04/11/2012,INDIANA,18,93
2013,04/11/2012,KANSAS,20,98
2013,04/11/2012,MICHIGAN,26,96
2013,04/11/2012,MISSOURI,29,83
2013,04/11/2012,MONTANA,30,90
2013,04/11/2012,NEBRASKA,31,100
2013,04/11/2012,NORTH CAROLINA,37,28
2013,04/11/2012,OHIO,39,90
2013,04/11/2012,OKLAHOMA,40,96
2013,04/11/2012,OREGON,41,95
2013,04/11/2012,SOUTH DAKOTA,46,100
2013,04/11/2012,TEXAS,48,87
2013,04/11/2012,WASHINGTON,53,99
2013,11/11/2012,ARKANSAS,5,87
2013,11/11/2012,CALIFORNIA,6,40
2013,11/11/2012,COLORADO,8,100
